;long;lat;road;fuel_supply;restaurant;snack_bar;convenience_store;public_phone;hotel;mechanics;borrower;money_supply;site_size_m2;vacancy_length
;-50466973;-30476308;BR-101;;;;;;;;;;;
;-52373428;-30187094;BR-471;1;1;;o;1;1;1;1;o;6000;
;-52368517;-29986606;BR-471;1;1;;1;o;o;1;1;o;8000;
;-52369208;-29982897;BR-471;1;1;;1;o;1;1;1;o;o;
;-52392381;-29898150;BR-471;1;1;;o;o;o;o;o;o;3000;
;-60089483;-12784153;BR-364;1;1;1;1;1;o;1;1;o;121000;150
;-60102492;-12755524;BR-364;1;1;1;1;1;o;1;1;o;20000;150
;-60105249;-12752857;BR-364;1;1;1;1;1;o;1;1;o;22000;220
;-60118633;-12744278;BR-364;1;1;o;o;1;o;1;1;o;21000;100
;-60130937;-12740544;BR-364;1;1;1;1;1;o;1;1;o;22000;80
;-60133309;-12741478;BR-364;1;1;o;o;1;o;1;1;o;10000;70
;-60147536;-12737281;BR-364;1;1;1;1;1;o;1;1;o;22000;150
;-60157778;-12733456;BR-364;1;1;1;1;1;o;1;1;o;10000;60
;-60687450;-12227700;BR-364;1;o;1;o;1;o;o;1;o;10000;50
;-61170500;-11699800;BR-364;1;1;1;o;1;o;o;1;o;10000;50
;-61183650;-11685800;BR-364;1;1;1;o;1;o;o;1;o;5000;30
;-61188083;-11676800;BR-364;1;1;1;1;1;o;o;1;1;5000;30
;-61192500;-11650403;BR-364;1;1;1;o;1;o;1;1;o;10000;100
;-61203717;-11631817;BR-364;1;1;1;o;1;1;1;1;1;10000;100
;-61427867;-11452183;BR-364;1;1;1;o;1;o;o;1;o;2000;20
;-61433194;-11447475;BR-364;1;1;1;o;1;o;1;1;o;6300;30
;-61451561;-11440814;BR-364;1;1;1;o;1;o;1;1;o;3000;50
;-61455367;-11437833;BR-364;1;1;1;o;1;o;o;1;o;2000;10
;-61463383;-11433617;BR-364;1;1;1;1;1;o;o;o;1;soo;5
;-61900733;-11195783;BR-364;1;1;1;o;1;1;1;1;o;5000;30
;-61900906;-11195264;BR-364;1;1;1;o;o;1;1;1;o;10000;100
;-61900933;-11168667;BR-364;1;1;1;o;1;o;o;1;o;2000;50
;-61900456;-11168067;BR-364;1;1;1;1;1;o;1;1;o;10000;100
;-61902183;-11162283;BR-364;1;1;1;o;1;o;o;1;o;2000;50
;-61901106;-11161917;BR-364;1;1;1;o;1;o;o;1;o;8000;80
;-61916689;-10976567;BR-364;1;1;1;o;o;o;o;1;o;20000;200
;-61929572;-10903819;BR-364;1;o;o;o;o;o;o;o;o;20000;200
;-61929722;-10900003;BR-364;1;1;1;o;1;o;1;1;o;15000;100
;-61933156;-10885778;BR-364;1;1;o;o;1;1;o;o;o;8000;50
;-61975189;-10860569;BR-364;1;o;1;o;1;o;o;o;o;12000;60
;-62249753;-10715169;BR-364;1;1;1;1;1;1;1;1;o;15000;250
;-62256853;-10706469;BR-364;1;1;1;o;1;1;1;1;o;12000;120
;-62274619;-10685469;BR-364;1;o;o;o;o;o;o;1;o;8000;50
;-62483400;-10430217;BR-364;1;1;1;o;1;o;o;o;o;10000;100
;-62668700;-10288667;BR-364;1;1;o;o;o;o;o;1;o;8000;60
;-63054767;-9927933;BR-364;1;1;1;o;1;o;o;1;o;10000;100
;-63055150;-9926883;BR-364;1;1;o;o;1;o;o;1;o;10000;90
;-63055800;-9904892;BR-364;1;1;1;1;1;o;o;1;o;15000;300
;-63188883;-9191511;BR-364;1;o;1;o;1;o;o;o;o;6000;
;-63191233;-9188611;BR-364;1;1;1;o;o;o;o;1;o;10000;90
;-63449650;-8832244;BR-364;1;1;1;o;o;o;o;1;o;5000;30
;-63706800;-8797531;BR-364;1;1;1;1;1;o;1;1;o;20000;380
;-63802564;-8799714;BR-364;1;o;o;o;o;o;o;o;o;19500;200
;-63835597;-8798047;BR-364;1;1;1;1;1;o;1;o;1;30000;450
;-63850631;-8789231;BR-364;1;1;1;1;1;o;o;1;1;40000;400
;-63859314;-8784247;BR-364;1;o;o;1;1;o;o;1;o;;70
;-63898194;-8778917;BR-364;1;1;o;o;1;o;1;1;o;30000;30
;-63897000;-8783500;BR-364;1;o;o;o;1;o;o;1;o;1000;10
;-64006333;-8999833;BR-364;1;1;1;o;o;o;o;1;o;1500;19
;-64401742;-9257886;BR-364;1;1;1;o;1;1;o;o;o;60000;60
;-64414444;-9257167;BR-364;1;1;1;o;1;1;1;1;o;1500;15
;-64548972;-9284178;BR-364;1;o;o;1;o;o;1;1;o;400;4
;-64596806;-9299417;BR-364;1;1;1;1;o;o;o;1;o;2000;20
;-64688972;-9401444;BR-364;1;o;1;o;1;o;o;o;o;1000;10
;-65328430;-9732362;BR-364;1;o;1;o;o;o;o;o;o;2000;20
;-65737250;-9658056;BR-364;1;1;1;o;1;o;1;1;o;3000;60
;-65740000;-9659639;BR-364;1;1;1;o;1;1;1;1;1;10000;100
;-65820639;-9667722;BR-364;1;1;1;o;o;o;1;1;o;10000;100
;-66302306;-9766389;BR-364;1;1;1;o;1;o;1;o;o;10000;30
;-66340750;-9771611;BR-364;1;o;o;o;1;o;o;o;o;8000;100
;-66366972;-9772111;BR-364;1;1;1;1;1;o;o;o;o;1000;20
;-66612000;-9753389;BR-364;1;1;1;o;1;o;o;1;o;2000;30
;-60688403;-190056;BR-174;1;1;1;1;1;1;1;1;o;10000;10
;-60567262;133110;BR-174;1;1;1;o;1;1;1;1;o;o;o
;-60461329;583674;BR-174;1;1;1;1;1;1;1;1;o;30000;30
;-60424286;943506;BR-174;1;1;1;1;1;1;1;1;1;50000;50
;-60382238;1054171;BR-174;1;o;1;o;1;o;1;1;o;o;o
;-60988272;1561703;BR-174;1;1;1;1;1;o;1;1;o;o;o
;-61116300;1845144;BR-174;1;1;1;1;1;1;1;1;1;20000;20
;-61039694;2181619;BR-174;1;1;1;1;1;1;1;1;1;20000;20
;-60918683;2440239;BR-174;1;1;1;1;1;1;1;1;1;o;o
;-61147697;4478239;BR-174;1;1;1;o;1;1;1;1;1;o;o
;-59428128;797975;BR-210;1;1;1;o;1;1;1;1;o;20000;20
;-59695886;880725;BR-210;1;1;1;o;1;1;1;1;o;20000;20
;-59911631;950128;BR-210;1;1;1;1;1;1;1;1;1;20000;20
;-60038719;1013106;BR-210;1;1;1;1;1;1;1;1;1;20000;20
;-60690122;2806708;BR-401;1;1;1;1;1;1;1;1;1;50000;50
;-59946853;3310767;BR-401;1;1;1;1;1;1;1;1;o;o;o
;-59636414;3879124;BR-401;1;1;1;1;1;1;1;1;o;o;o
;-60384692;1224672;BR-432;1;1;1;1;1;o;1;1;o;50000;50
;-60618347;2110322;BR-432;1;1;1;o;1;1;1;1;o;o;o
;-60673053;2235183;BR-432;1;1;1;o;1;1;1;1;o;o;o
;-60671067;2422831;BR-432;1;1;1;o;1;1;1;1;o;o;o
;-60595892;2611661;BR-432;1;1;1;o;1;1;1;1;o;o;o
;-60609767;2811972;BR-432;1;o;o;o;1;o;o;o;o;20000;20
;-48645278;-27721049;BR-101;1;1;1;1;1;o;1;1;1;6400;40
;-48634353;-27775669;BR-101;1;1;1;1;1;o;1;1;o;1000;30
;-48634981;-27843616;BR-101;1;1;1;1;o;o;1;1;o;4000;25
;-48665761;-27941013;BR-101;1;1;1;1;1;o;1;1;o;6000;50
;-48714608;-28068330;BR-101;1;1;1;1;1;o;1;1;o;6000;40
;-48702770;-28103088;BR-101;;;;;;;;;;;
;-48691932;-28140968;BR-101;;;;;;;;;;;
;-48692051;-28154546;BR-101;1;1;1;1;1;1;1;1;o;4500;35
;-48692494;-28155087;BR-101;1;o;1;o;1;o;o;1;o;1000;6
;-48698037;-28192625;BR-101;1;o;1;1;1;o;o;o;o;5000;50
;-48700178;-28214991;BR-101;1;1;1;1;1;o;o;o;1;10000;100
;-48703224;-28263997;BR-101;1;1;1;1;1;1;o;1;1;3500;15
;-48733158;-28340564;BR-101;1;1;1;1;1;o;o;1;o;5500;35
;-48822999;-28440886;BR-101;1;1;1;1;1;1;o;1;o;3800;15
;-48895826;-28424421;BR-101;1;o;o;1;1;o;o;1;o;2000;10
;-49008205;-28467310;BR-101;1;1;1;1;1;1;1;1;o;4000;20
;-49014964;-28469897;BR-101;1;o;1;1;o;1;1;o;o;1000;4
;-49032108;-28478278;BR-101;1;1;1;1;o;o;1;1;o;8000;50
;-49049181;-28507114;BR-101;1;o;o;1;1;o;o;o;o;2000;10
;-49054121;-28519846;BR-101;1;1;1;1;1;o;1;1;o;4000;20
;-49050678;-28581926;BR-101;1;1;1;1;1;o;o;1;o;5000;30
;-49060225;-28610676;BR-101;1;1;1;1;1;o;o;1;o;5000;30
;-49116401;-28667103;BR-101;1;1;1;1;1;o;o;1;o;8000;50
;-49190140;-28698731;BR-101;1;1;1;1;1;o;1;1;o;500;2
;-49245932;-28733994;BR-101;1;o;1;1;o;o;o;1;o;2000;10
;-49272474;-28752151;BR-101;1;1;1;1;1;o;1;1;o;3000;15
;-49278537;-28755600;BR-101;1;o;1;1;1;o;o;o;o;2000;10
;-49284819;-28759396;BR-101;1;1;1;1;1;1;1;1;o;8000;50
;-49369208;-28803897;BR-101;1;1;1;1;1;o;1;1;o;10000;60
;-49449241;-28867396;BR-101;1;1;1;o;1;o;1;1;o;7200;20
;-49451252;-28869902;BR-101;1;1;1;1;1;o;1;1;o;22500;30
;-49454403;-28874228;BR-101;1;1;1;o;1;1;o;1;o;27000;30
;-49456468;-28876545;BR-101;1;1;1;1;1;o;o;1;o;2000;6
;-49497583;-28939311;BR-101;1;o;o;o;1;o;o;o;o;220;o
;-49501547;-28943482;BR-101;1;1;1;1;o;o;o;1;o;10000;30
;-49505011;-28946800;BR-101;1;1;1;o;1;1;o;1;o;27000;30
;-49529792;-28973309;BR-101;1;o;o;o;1;o;o;1;o;10000;25
;-49552367;-2899S292;BR-101;1;1;1;1;o;1;1;1;o;30000;40
;-49626063;-29070252;BR-101;o;o;1;1;o;o;o;o;o;2000;o
;-49635950;-29102726;BR-101;1;1;1;1;1;o;o;o;1;25000;20
;-49638430;-29110474;BR-101;1;1;1;o;1;o;o;o;o;6000;5
;-49638150;-29111118;BR-101;1;o;1;1;1;o;o;o;o;20000;15
;-49650758;-29123668;BR-101;1;1;1;o;1;1;1;1;o;10000;15
;-49652420;-29123674;BR-101;1;1;1;1;1;o;o;o;o;5000;8
;-49711861;-29137078;BR-101;1;o;o;o;1;o;o;1;o;6000;10
;-49754218;-29189747;BR-101;1;1;1;o;o;o;o;o;o;40000;40
;-49761156;-29227497;BR-101;1;o;1;1;1;o;o;1;1;10000;5
;-51586200;-26703917;BR-153;1;1;1;o;o;o;o;1;o;10800;60
;-51684186;-26778800;BR-153;1;1;1;1;o;o;o;1;o;12500;70
;-51881735;-27016273;BR-153;1;1;1;1;1;o;1;1;o;6000;40
;-51884883;-27021137;BR-153;1;1;1;1;1;1;1;1;o;7500;50
;-51952641;-27247103;BR-153;1;1;1;1;1;o;o;o;o;8500;50
;-51952839;-27251339;BR-153;1;1;1;1;1;1;1;1;o;23000;
;-53193850;-26918101;BR-158;1;1;1;1;o;o;1;1;o;6000;210
;-53229609;-27037616;BR-158;1;1;1;1;o;o;o;1;o;3000;106
;-53519482;-26662570;BR-163;1;1;1;1;o;o;o;1;o;6000;110
;-53505635;-26463949;BR-163;1;1;1;1;1;o;o;1;o;8000;106
;-53519120;-26432589;BR-163;1;1;1;1;1;o;1;1;o;6000;88
;-53547481;-26311942;BR-163;1;1;1;1;o;o;o;1;o;8000;106
;-48640018;-26269916;BR-280;1;o;o;1;1;o;o;o;o;o;o
;-48705483;-26371057;BR-280;1;1;1;1;1;o;1;1;o;85000;1100
;-48718357;-26376217;BR-280;1;1;1;1;1;o;1;1;o;6000;30
;-48980833;-26475159;BR-280;1;1;1;1;1;o;1;1;o;4000;25
;-48996403;-26477175;BR-280;1;1;1;1;1;o;1;1;o;7000;50
;-49033017;-26477982;BR-280;1;o;1;1;1;o;1;1;1;3000;20
;-49047194;-26477644;BR-280;1;o;1;1;1;o;o;o;1;o;o
;-49068752;-26478641;BR-280;1;1;1;1;o;o;o;o;o;o;o
;-49072630;-26478802;BR-280;1;o;o;1;1;o;o;o;o;o;o
;-49081109;-26480396;BR-280;1;o;1;1;1;o;o;o;o;o;o
;-49091376;-26475145;BR-280;1;o;1;1;1;o;o;o;o;o;o
;-49102187;-26477682;BR-280;1;1;1;1;1;o;1;1;o;soo;8
;-49240052;-26436688;BR-280;1;1;1;1;1;o;o;1;o;o;o
;-49245354;-26435517;BR-280;1;1;1;1;o;o;o;o;o;o;o
;-49512068;-26243222;BR-280;1;o;1;1;o;o;o;o;o;o;o
;-49515999;-26244319;BR-280;1;o;o;1;1;o;o;1;o;840;16
;-49818532;-26166990;BR-280;1;1;1;1;1;o;o;1;o;o;o
;-49979291;-26180345;BR-280;1;1;1;1;1;o;o;1;o;765;15
;-50371694;-26189419;BR-280;1;1;1;1;1;o;o;o;o;2700;40
;-48681617;-27658327;BR-282;1;1;1;1;1;o;o;1;o;1400;10
;-48741801;-27685544;BR-282;1;o;1;1;1;o;o;1;o;1800;20
;-48767655;-27675838;BR-282;1;1;1;1;1;o;1;1;o;3800;50
;-48879298;-27716072;BR-282;1;1;1;1;1;1;1;1;1;3500;50
;-49247591;-27711768;BR-282;1;1;1;1;1;o;1;1;o;5000;30
;-49330594;-27695907;BR-282;1;1;1;o;1;o;1;1;o;2000;25
;-49561664;-27819711;BR-282;1;1;1;1;1;o;1;1;o;1600;
;-49576385;-27825856;BR-282;1;1;1;1;1;o;o;1;o;1500;
;-49947800;-27738433;BR-282;1;o;o;o;o;o;1;1;o;650;
;-50283524;-27794372;BR-282;1;o;1;1;o;o;o;o;o;1100;
;-50318156;-27796578;BR-282;1;o;1;1;1;o;o;o;o;700;
;-50573503;-27674061;BR-282;1;o;1;o;1;o;o;1;o;400;
;-50593330;-27645891;BR-282;1;o;1;o;1;o;o;o;o;soo;
;-50752731;-27583515;BR-282;1;o;1;o;o;o;o;o;o;1300;
;-50841928;-27557862;BR-282;1;o;1;o;o;o;1;1;o;1000;
;-50982083;-27479733;BR-282;1;o;1;o;o;o;1;1;o;600;o
;-51202300;-27389213;BR-282;1;1;1;1;1;o;o;1;o;4000;25
;-51212083;-27389485;BR-282;1;1;1;o;1;o;o;o;o;2200;15
;-51216166;-27390768;BR-282;1;o;1;1;1;o;o;o;o;200;1
;-51239412;-27381862;BR-282;1;1;1;1;1;o;1;1;o;14000;100
;-51433045;-27284998;BR-282;1;1;1;o;1;o;o;1;o;1200;7
;-51447936;-27244276;BR-282;1;1;1;1;1;1;1;1;o;7000;40
;-51545657;-27177467;BR-282;1;1;1;o;1;1;o;1;o;3500;22
;-51662536;-27070227;BR-282;1;1;o;1;1;1;o;o;o;1200;6
;-51663342;-27067473;BR-282;1;1;1;1;1;o;1;1;o;800;5
;-51739364;-27004106;BR-282;1;1;1;o;1;o;1;o;o;2500;13
;-51824809;-26976983;BR-282;1;1;1;1;o;o;o;1;o;6500;35
;-51889101;-26918087;BR-282;1;1;1;o;o;o;o;1;o;2500;20
;-52015640;-26877351;BR-282;1;1;1;1;1;1;1;1;o;1300;8
;-52016150;-26876439;BR-282;1;1;1;1;1;o;1;1;o;2500;12
;-52016618;-26875641;BR-282;1;1;1;1;1;o;o;1;o;900;10
;-52157835;-26875641;BR-282;1;1;1;1;1;1;o;1;o;2000;22
;-52258122;-26856067;BR-282;1;1;1;o;1;1;o;1;o;;
;-52265553;-26858342;BR-282;1;1;1;1;1;o;1;1;o;5000;31
;-52387450;-26883533;BR-282;1;1;1;1;1;o;1;1;o;8000;76
;-52409829;-26884646;BR-282;1;1;1;1;1;1;1;1;o;7000;70
;-52462018;-26894861;BR-282;1;1;1;1;1;o;o;1;o;9000;78
;-52530071;-26949514;BR-282;1;1;1;1;1;o;1;1;o;2000;30
;-52647192;-27000061;BR-282;1;1;1;1;1;o;1;1;o;8000;61
;-52754966;-26967716;BR-282;1;1;1;o;o;o;o;o;o;5000;46
;-52934446;-26888341;BR-282;1;1;1;o;1;o;o;o;o;2500;21
;-52945639;-26880491;BR-282;1;1;1;1;1;o;o;1;o;10000;132
;-53092419;-26825793;BR-282;1;1;1;1;o;o;o;1;o;2000;23
;-53293768;-26788713;BR-282;1;1;1;1;o;o;o;1;o;4000;106
;-48709560;-26852132;BR-470;1;1;o;1;1;o;o;o;o;5000;30
;-48725267;-26833470;BR-470;1;1;1;1;1;o;1;1;o;7300;25
;-48942536;-26907231;BR-470;1;1;1;1;1;o;o;1;o;4500;40
;-48960884;-26913075;BR-470;1;1;1;1;1;o;o;o;1;1600;o
;-48969922;-26914352;BR-470;1;1;1;1;1;o;1;1;o;25000;100
;-49129838;-26877344;BR-470;1;o;1;1;1;1;o;o;o;1000;o
;-49139134;-26881898;BR-470;1;o;o;1;1;o;1;1;o;2800;20
;-49186661;-26874456;BR-470;1;o;o;1;o;o;o;o;o;1000;30
;-49225410;-26870065;BR-470;1;o;1;1;1;o;o;1;o;9000;120
;-49243074;-26879808;BR-470;1;o;1;1;1;o;o;o;o;1560;17
;-49242761;-26880527;BR-470;1;1;1;1;o;o;o;o;o;1600;30
;-49372923;-26954894;BR-470;1;1;1;1;1;o;1;1;o;1350;25
;-49368950;-26965689;BR-470;1;1;1;1;1;o;o;1;o;8000;50
;-49384635;-27031961;BR-470;1;o;o;1;o;o;o;o;o;400;6
;-49386353;-27033019;BR-470;1;o;o;1;1;o;o;o;o;900;20
;-49391921;-27037018;BR-470;1;o;1;1;1;o;1;1;o;6000;50
;-49484010;-27081458;BR-470;1;1;1;1;o;o;o;o;o;3500;40
;-49485335;-27080462;BR-470;1;1;1;1;1;o;1;1;o;3000;20
;-49536066;-27122S22;BR-470;1;1;1;1;1;o;o;1;o;10000;80
;-49543409;-27136689;BR-470;1;1;1;1;1;o;o;1;o;15000;100
;-49627724;-27197134;BR-470;1;1;1;1;1;o;o;o;o;1600;20
;-49633157;-27201998;BR-470;1;1;1;1;1;o;1;1;o;8000;20
;-49671525;-27232210;BR-470;1;1;1;1;1;o;1;1;o;3500;25
;-49688722;-27242591;BR-470;1;1;1;1;1;o;1;1;o;2000;15
;-49931352;-27257598;BR-470;1;o;o;1;1;o;1;1;o;4000;30
;-49933517;-27257290;BR-470;1;o;1;o;1;o;o;o;o;400;2
;-49935744;-27256747;BR-470;1;1;1;1;1;1;o;1;o;1000;2
;-49989444;-27249887;BR-470;1;1;1;1;1;o;o;1;o;9000;82
;-50422316;-27301400;BR-470;1;1;1;1;1;o;1;1;o;8000;65
;-50559004;-27312949;BR-470;1;1;1;1;1;o;o;1;o;3000;20
;-50586679;-27312284;BR-470;1;1;1;1;1;o;o;1;o;7000;50
;-49832526;-26152288;BR-116;1;o;1;1;1;o;1;1;o;2100;30
;-49831928;-26153051;BR-116;1;1;1;1;1;o;1;1;o;2100;30
;-49998066;-26331752;BR-116;1;1;1;1;o;o;o;1;o;2100;30
;-50147515;-26391280;BR-116;1;1;1;1;1;o;1;1;o;4900;70
;-50172155;-26392905;BR-116;1;1;1;1;o;1;o;1;o;1400;20
;-50196905;-26377300;BR-116;o;1;1;1;o;o;o;o;o;3500;50
;-50228759;-26458961;BR-116;1;o;o;1;o;o;o;o;o;o;o
;-50229179;-26460651;BR-116;1;o;o;1;o;o;o;o;o;700;10
;-50291970;-26704715;BR-116;1;1;1;1;1;o;1;1;o;23000;300
;-50376724;-26827910;BR-116;1;1;o;o;o;o;1;1;o;3000;60
;-50432836;-26886967;BR-116;1;1;o;1;o;o;o;1;o;4500;70
;-50416449;-26960356;BR-116;o;o;o;o;o;o;o;o;o;o;o
;-50414654;-26960601;BR-116;1;1;o;o;o;o;o;o;o;1400;20
;-50406378;-26996012;BR-116;1;1;1;1;o;o;1;1;o;10500;150
;-50465879;-27158235;BR-116;1;1;1;1;1;o;o;1;o;4000;60
;-50467245;-27161644;BR-116;1;1;1;1;1;o;o;1;o;3500;50
;-50447698;-27259270;BR-116;1;o;o;1;o;o;o;1;o;2200;30
;-50441623;-27270161;BR-116;1;1;o;o;o;o;1;1;o;4000;60
;-50422989;-27302125;BR-116;1;1;1;1;1;o;1;1;o;30000;200
;-50425859;-27394366;BR-116;1;1;o;o;o;o;o;1;o;3000;40
;-50382213;-27471222;BR-116;1;1;1;1;o;o;o;1;o;2100;20
;-50375473;-27564321;BR-116;1;o;1;1;o;o;o;1;o;3100;40
;-50366184;-27583598;BR-116;1;o;1;1;o;o;o;1;o;1400;20
;-50363061;-27591040;BR-116;1;o;1;1;o;o;o;1;o;1400;20
;-50360012;-27592760;BR-116;1;o;o;1;o;o;o;o;o;700;10
;-50340108;-27635601;BR-116;1;1;o;1;o;o;o;1;o;3000;40
;-50362266;-27797863;BR-116;1;1;1;1;1;o;1;1;o;6600;100
;-50365238;-27803374;BR-116;o;o;o;o;o;o;o;o;o;o;o
;-50371997;-27816233;BR-116;1;1;1;1;1;1;1;1;o;2500;40
;-50399137;-27871420;BR-116;1;1;1;1;o;o;o;1;o;3000;40
;-50540418;-28005990;BR-116;1;1;1;1;o;o;o;1;o;7150;70
;-50545387;-28009680;BR-116;o;1;1;o;o;1;1;1;o;4500;60
;-48859478;-26029411;BR-101;1;1;1;o;1;o;o;1;o;3600;15
;-48859350;-26064850;BR-101;1;1;1;o;1;o;1;1;o;12508;60
;-48908311;-26179444;BR-101;1;1;1;o;1;1;o;1;o;6503;32
;-48909572;-26184636;BR-101;1;1;1;1;1;o;1;1;1;17696;88
;-48915725;-26219211;BR-101;1;1;1;1;o;o;o;o;o;668;o
;-48908886;-26248964;BR-101;1;1;1;o;1;o;o;o;o;7622;45
;-48890322;-26280122;BR-101;1;1;1;o;o;o;o;o;o;9704;40
;-48880533;-26305033;BR-101;1;o;o;1;o;o;o;o;o;551;o
;-48859703;-26356908;BR-101;1;1;1;o;1;1;1;1;o;15604;70
;-48814131;-26436347;BR-101;1;1;1;o;1;o;1;1;o;8000;30
;-48810333;-26436067;BR-101;1;1;1;o;1;o;1;1;o;27981;140
;-48719317;-26516347;BR-101;1;1;1;1;1;o;1;1;1;16742;84
;-48714600;-26528347;BR-101;1;1;1;o;1;o;1;1;o;8578;40
;-48719747;-26553878;BR-101;1;1;1;o;1;o;1;1;o;7224;36
;-48716897;-26622600;BR-101;1;1;1;o;1;o;1;1;o;13937;70
;-48706064;-26628917;BR-101;1;1;1;o;1;o;o;1;o;15182;70
;-48686292;-26648650;BR-101;1;1;1;1;1;o;1;1;o;6000;15
;-48695508;-26688772;BR-101;1;1;1;1;1;o;1;1;o;10000;35
;-48699928;-26732569;BR-101;1;1;1;o;1;o;o;o;o;3000;10
;-48697919;-26746086;BR-101;1;1;1;o;1;o;1;1;o;14489;79
;-48683806;-26780158;BR-101;1;o;1;1;1;o;o;o;o;8810;44
;-48684472;-26780361;BR-101;1;o;o;1;1;o;o;1;o;4000;20
;-48704150;-26835631;BR-101;1;1;1;1;1;o;o;1;o;17765;88
;-48714247;-26839197;BR-101;1;o;o;1;1;1;1;o;o;20000;100
;-48727686;-268613S0;BR-101;1;1;1;1;o;o;1;1;o;3739;15
;-48724214;-26885719;BR-101;1;1;1;1;1;1;1;1;o;42410;212
;-48707431;-26921844;BR-101;1;1;1;1;1;o;1;1;o;4724;10
;-48687797;-26946247;BR-101;1;o;o;1;o;o;o;o;o;2000;10
;-48672178;-26982386;BR-101;1;1;1;1;1;o;1;1;o;4584;20
;-48655058;-26997097;BR-101;1;1;1;1;1;o;o;o;o;1305;5
;-48652778;-26996314;BR-101;1;1;1;1;o;1;o;o;o;458;1
;-48636181;-27002475;BR-101;1;o;o;1;1;o;o;1;o;259;1
;-48608950;-27022828;BR-101;1;1;1;1;1;o;1;1;o;6781;30
;-48607617;-27024997;BR-101;1;o;o;1;1;o;1;1;o;6828;30
;-48605200;-27027392;BR-101;1;1;1;1;o;o;o;o;o;3229;10
;-48596206;-27067242;BR-101;1;1;1;1;o;o;1;1;o;1347;5
;-48609314;-27087317;BR-101;1;o;o;1;1;o;o;o;o;1378;20
;-48615803;-27104253;BR-101;1;1;1;1;1;o;1;1;o;2510;10
;-48611919;-27111056;BR-101;1;1;1;1;1;1;o;1;o;7000;10
;-48610175;-27115600;BR-101;1;1;1;1;1;1;1;1;o;837;4
;-48608792;-27132472;BR-101;1;o;o;1;1;o;1;1;o;667;4
;-48611164;-27173931;BR-101;1;1;1;1;1;o;1;1;o;17530;87
;-48613514;-27193533;BR-101;1;1;1;1;1;o;1;1;o;3813;20
;-48628400;-27229467;BR-101;1;o;o;1;o;o;o;o;o;11221;45
;-48630900;-27234753;BR-101;1;o;1;1;1;1;1;1;o;4760;20
;-48630261;-27378058;BR-101;1;1;1;1;1;o;1;1;o;1405;5
;-48624528;-27422761;BR-101;1;1;1;1;1;o;o;1;o;5422;20
;-48655500;-27489844;BR-101;1;1;1;1;1;o;o;o;o;537;1
;-48656508;-27497103;BR-101;1;o;o;1;o;o;o;o;o;465;2
;-48656400;-27499319;BR-101;1;1;1;1;1;o;o;1;o;740;2
;-48654108;-27500236;BR-101;1;1;1;1;1;o;o;1;o;112;o
;-48650958;-27504547;BR-101;1;o;o;1;o;o;o;o;o;109;o
;-48647378;-27507833;BR-101;1;1;1;1;1;o;o;o;o;1605;5
;-48638064;-27521169;BR-101;1;o;o;1;o;o;o;o;o;2863;15
;-48634617;-27526208;BR-101;1;o;o;1;o;o;o;o;o;3226;15
;-48635717;-27526858;BR-101;1;o;o;1;o;o;o;o;o;9145;45
;-48632639;-27529303;BR-101;1;1;1;o;o;o;1;o;o;6680;33
;-48626631;-27536386;BR-101;1;1;1;o;1;o;1;1;o;1979;9
;-48620703;-27542119;BR-101;1;1;1;o;o;o;o;o;o;348;2
;-48620525;-27545492;BR-101;1;1;1;1;o;o;o;o;o;4616;18
;-48618608;-27558622;BR-101;1;1;1;o;o;o;o;o;o;108;o
;-48613931;-27569447;BR-101;1;1;1;o;1;o;o;o;o;74;o
;-48614794;-27583408;BR-101;1;o;o;1;1;o;o;o;o;1662;8
;-48618317;-27593967;BR-101;1;o;o;1;o;o;o;o;o;363;1
;-48620136;-27596186;BR-101;1;o;1;1;1;o;o;o;o;541;2
;-48632897;-27604733;BR-101;1;1;1;o;1;o;o;o;o;403;2
;-48634086;-27604472;BR-101;1;o;o;o;1;o;o;o;o;1719;8
;-48642800;-27613172;BR-101;1;1;1;o;1;o;o;o;o;2765;12
;-48642336;-27614089;BR-101;1;1;1;o;1;o;o;1;o;466;2
;-48645645;-27616798;BR-101;1;1;1;o;1;o;o;o;o;1124;5
;-48659569;-27629778;BR-101;1;1;1;o;1;o;o;o;o;554;2
;-48667094;-27638767;BR-101;1;1;1;o;1;o;o;1;1;1747;8
;-48668628;-27642711;BR-101;1;o;o;1;o;o;o;o;o;5200;3
;-48672217;-27645864;BR-101;1;1;1;o;1;o;o;o;o;973;3
;-48677786;-27656028;BR-101;1;1;1;o;1;o;o;1;o;558;2
;-48677692;-27660594;BR-101;1;1;1;o;1;o;1;1;o;5313;26
;-45081690;-23446110;101;1;1;1;1;1;o;o;1;1;3;30
;-45409320;-23819890;SP 055 - Dr.;1;o;1;o;;o;o;o;;;o
;-45432990;-23823150;SP 055 - Dr.;1;o;1;o;;o;o;o;;;o
;-45825920;-23754300;SP 055 - Dr.;1;o;1;o;;1;o;o;;;o
;-46001790;-23778920;SP 055 - Dr.;1;o;1;o;;o;o;o;;;6
;-46139880;-23830150;SP 055 - Dr.;1;o;1;o;;o;o;o;;;o
;-46382630;-23848900;;;;;;;;;;;;
;-46619420;-24091960;SP 055 - Pe.;1;o;o;o;;o;o;o;;;o
;-46625170;-24095020;SP 055 - Pe.;1;o;1;o;;o;o;o;;;3
;-46666930;-24117110;SP 055 - Pe.;1;o;1;o;;o;o;o;;;o
